seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_bg_accuracy,eval_cs_accuracy,eval_de_accuracy,eval_es_accuracy,eval_lv_accuracy,eval_af_accuracy,eval_ar_accuracy,eval_ca_accuracy,eval_da_accuracy,eval_el_accuracy,eval_fa_accuracy,eval_fi_accuracy,eval_fr_accuracy,eval_he_accuracy,eval_hi_accuracy,eval_hu_accuracy,eval_it_accuracy,eval_ja_accuracy,eval_ko_accuracy,eval_lt_accuracy,eval_no_accuracy,eval_pl_accuracy,eval_pt_accuracy,eval_ro_accuracy,eval_ru_accuracy,eval_sk_accuracy,eval_sl_accuracy,eval_sv_accuracy,eval_ta_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_uk_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,bert-base-multilingual-cased,udpos,before_dico,1965,1965,19782,31430,0.052655886858701706,0,0.052655886858701706,0.8846985499872806,0.874517286030229,0.904364416885285,0.8639550048907727,0.8329502204469231,0.8836562344759066,0.6612327278372924,0.8919547757747062,0.8939439289633843,0.8427069044352995,0.7503786483278071,0.8770144726031726,0.8723053020003885,0.6642234548335975,0.6818515382444257,0.8353909465020576,0.8665949435180205,0.5574990410433448,0.66960691958551,0.8325036873156342,0.9187412400720817,0.8534266395015797,0.8378707359795743,0.861938012985422,0.8556755333157756,0.87170245398773,0.8607046455462424,0.9184700026198586,0.6123569794050343,0.6338570341524551,0.7254469468307406,0.8568430869666589,0.6273525721455459,0.6894771894771895,0.8019180022554979,0.9650033423774134,0.8846985499872806,0.874517286030229,0.904364416885285,0.8639550048907727,0.8329502204469231,0.8836562344759066,0.6612327278372924,0.8919547757747062,0.8939439289633843,0.8427069044352995,0.7503786483278071,0.8770144726031726,0.8723053020003885,0.6642234548335975,0.6818515382444257,0.8353909465020576,0.8665949435180205,0.5574990410433448,0.66960691958551,0.8325036873156342,0.9187412400720817,0.8534266395015797,0.8378707359795743,0.861938012985422,0.8556755333157756,0.87170245398773,0.8607046455462424,0.9184700026198586,0.6123569794050343,0.6338570341524551,0.7254469468307406,0.8568430869666589,0.6273525721455459,0.6894771894771895,0.8019180022554979,0.9650033423774134
42,bert-base-multilingual-cased,udpos,before_dico,1965,1965,19782,31430,0.06702440977096558,0,0.06702440977096558,0.8806283388450776,0.8652010496522168,0.8982828523730026,0.8628953374633193,0.8273731017070506,0.8780923994038748,0.6428815401335196,0.8899727689497088,0.8945425521301008,0.8152720621856424,0.738302836792337,0.8719585413638374,0.8671586715867159,0.6580163761225568,0.679819362122495,0.8238108909943536,0.8600502062040524,0.5235136171845033,0.6625845679540978,0.8282632743362832,0.9136688246679571,0.845572386098562,0.8395332957278152,0.8548327820654171,0.8449653235010096,0.8629601226993865,0.8546668560875125,0.9153261723866911,0.6082379862700229,0.6304999776196231,0.7159275597863942,0.8462345535089765,0.6166457549142618,0.6924741924741925,0.7944166510386053,0.967284023435964,0.8806283388450776,0.8652010496522168,0.8982828523730026,0.8628953374633193,0.8273731017070506,0.8780923994038748,0.6428815401335196,0.8899727689497088,0.8945425521301008,0.8152720621856424,0.738302836792337,0.8719585413638374,0.8671586715867159,0.6580163761225568,0.679819362122495,0.8238108909943536,0.8600502062040524,0.5235136171845033,0.6625845679540978,0.8282632743362832,0.9136688246679571,0.845572386098562,0.8395332957278152,0.8548327820654171,0.8449653235010096,0.8629601226993865,0.8546668560875125,0.9153261723866911,0.6082379862700229,0.6304999776196231,0.7159275597863942,0.8462345535089765,0.6166457549142618,0.6924741924741925,0.7944166510386053,0.967284023435964
66,bert-base-multilingual-cased,udpos,before_dico,1965,1965,19782,31430,0.04648906737565994,0,0.04648906737565994,0.8739506486899008,0.8591621116802457,0.895838301931791,0.8628953374633193,0.8176885103817312,0.8823646299056135,0.6288775034932463,0.8891282616938403,0.8962386511024644,0.8248742569730224,0.7289696671988211,0.8607722934968084,0.8702660710817635,0.6428948758584258,0.6859158904882867,0.8273518997033209,0.8649811726734804,0.5055619485999233,0.6573606234478033,0.8219026548672567,0.9088300073416539,0.8374523872796528,0.8434521865629546,0.8490750949405855,0.8427706083750329,0.8535276073619632,0.8511862480465975,0.9107152213780456,0.6210526315789474,0.6241887113378989,0.7095426050615278,0.8442527395663325,0.6136344625679632,0.6818181818181818,0.7908380589396591,0.9657897841217412,0.8739506486899008,0.8591621116802457,0.895838301931791,0.8628953374633193,0.8176885103817312,0.8823646299056135,0.6288775034932463,0.8891282616938403,0.8962386511024644,0.8248742569730224,0.7289696671988211,0.8607722934968084,0.8702660710817635,0.6428948758584258,0.6859158904882867,0.8273518997033209,0.8649811726734804,0.5055619485999233,0.6573606234478033,0.8219026548672567,0.9088300073416539,0.8374523872796528,0.8434521865629546,0.8490750949405855,0.8427706083750329,0.8535276073619632,0.8511862480465975,0.9107152213780456,0.6210526315789474,0.6241887113378989,0.7095426050615278,0.8442527395663325,0.6136344625679632,0.6818181818181818,0.7908380589396591,0.9657897841217412
23,bert-base-multilingual-cased,udpos,before_dico,1965,1965,19782,31430,0.04480411484837532,0,0.04480411484837532,0.8782116509793946,0.8679798778461503,0.8973288814691152,0.8559667427453538,0.830689226363191,0.8787878787878788,0.6542772861356932,0.8855089448829754,0.8896537962685822,0.8190214906264289,0.7473085267509927,0.8710105542564621,0.8624004661099243,0.6318013734812467,0.690008467400508,0.8287874437745238,0.854850277927201,0.5262754123513618,0.6538494476320973,0.8337942477876106,0.9168724554495095,0.8540171848702277,0.8394739185939495,0.8547102780840378,0.8449653235010096,0.8692484662576687,0.8572240375053275,0.9123395336651821,0.6045766590389016,0.6230696924936215,0.7294520547945206,0.8491489857775705,0.6192388122124634,0.6981351981351981,0.7949995468810555,0.9666548700405018,0.8782116509793946,0.8679798778461503,0.8973288814691152,0.8559667427453538,0.830689226363191,0.8787878787878788,0.6542772861356932,0.8855089448829754,0.8896537962685822,0.8190214906264289,0.7473085267509927,0.8710105542564621,0.8624004661099243,0.6318013734812467,0.690008467400508,0.8287874437745238,0.854850277927201,0.5262754123513618,0.6538494476320973,0.8337942477876106,0.9168724554495095,0.8540171848702277,0.8394739185939495,0.8547102780840378,0.8449653235010096,0.8692484662576687,0.8572240375053275,0.9123395336651821,0.6045766590389016,0.6230696924936215,0.7294520547945206,0.8491489857775705,0.6192388122124634,0.6981351981351981,0.7949995468810555,0.9666548700405018
17,bert-base-multilingual-cased,udpos,before_dico,1965,1965,19782,31430,0.030474627390503883,0,0.030474627390503883,0.887624014245739,0.870512335705364,0.8998926782733127,0.8598793609390284,0.8212307344462448,0.8846497764530551,0.6694923148579414,0.8935059115507911,0.8937443879078121,0.8161865569272977,0.7529166154979737,0.873475320735638,0.8709458147213051,0.6396592709984152,0.763251481795089,0.8356780553162982,0.8597812443966291,0.5465285769083238,0.6516228483343325,0.8217182890855457,0.9190749516118267,0.8518321670062302,0.8367128818691921,0.8607129731716281,0.8457554209463611,0.8704754601226994,0.8606336127290808,0.9153261723866911,0.5995423340961098,0.620831654805067,0.7285233341072672,0.8529960363721147,0.6188205771643663,0.6884781884781884,0.7994709221753814,0.9641382564586528,0.887624014245739,0.870512335705364,0.8998926782733127,0.8598793609390284,0.8212307344462448,0.8846497764530551,0.6694923148579414,0.8935059115507911,0.8937443879078121,0.8161865569272977,0.7529166154979737,0.873475320735638,0.8709458147213051,0.6396592709984152,0.763251481795089,0.8356780553162982,0.8597812443966291,0.5465285769083238,0.6516228483343325,0.8217182890855457,0.9190749516118267,0.8518321670062302,0.8367128818691921,0.8607129731716281,0.8457554209463611,0.8704754601226994,0.8606336127290808,0.9153261723866911,0.5995423340961098,0.620831654805067,0.7285233341072672,0.8529960363721147,0.6188205771643663,0.6884781884781884,0.7994709221753814,0.9641382564586528
31,bert-base-multilingual-cased,udpos,during_fastalign,1965,1965,31440,31440,0.2951551079750061,0.20492570102214813,0.09022942185401917,0.8686720936148563,0.8446148028464368,0.8831385642737897,0.8514020215194,0.8312167916493952,0.8742175856929956,0.6350877192982456,0.8748061080279894,0.8899531078519405,0.7925011431184271,0.7408408039625036,0.8617834797446755,0.8634686346863468,0.6473851030110935,0.7346881174146204,0.819695664656905,0.8526985834678142,0.534867663981588,0.6539350860666266,0.8300147492625368,0.9168057131415605,0.8316355153984705,0.8308642341834159,0.8465025113316182,0.8244227899218681,0.8330521472392638,0.838613439409007,0.9110820015719151,0.5977116704805492,0.5987646031959178,0.712909217552821,0.8313709489391466,0.6170639899623589,0.671911421911422,0.786697000834927,0.9649246982029807,0.8686720936148563,0.8446148028464368,0.8831385642737897,0.8514020215194,0.8312167916493952,0.8742175856929956,0.6350877192982456,0.8748061080279894,0.8899531078519405,0.7925011431184271,0.7408408039625036,0.8617834797446755,0.8634686346863468,0.6473851030110935,0.7346881174146204,0.819695664656905,0.8526985834678142,0.534867663981588,0.6539350860666266,0.8300147492625368,0.9168057131415605,0.8316355153984705,0.8308642341834159,0.8465025113316182,0.8244227899218681,0.8330521472392638,0.838613439409007,0.9110820015719151,0.5977116704805492,0.5987646031959178,0.712909217552821,0.8313709489391466,0.6170639899623589,0.671911421911422,0.786697000834927,0.9649246982029807
42,bert-base-multilingual-cased,udpos,during_fastalign,1965,1965,31440,31440,0.30728840827941895,0.21397748589515686,0.09331092238426208,0.8605952683795471,0.8326629768411885,0.8774147388504651,0.8487936093902837,0.8286543316878321,0.8703427719821163,0.6008694302126999,0.8741167143497294,0.8889554025740796,0.7943301326017376,0.7197183675140202,0.8649434367692599,0.8595843853175373,0.6294902271526677,0.7095117132373695,0.8093597473442434,0.8494710417787341,0.4957422324510932,0.625845679540978,0.824391592920354,0.9105319361943536,0.8210352260312398,0.834397173648428,0.8341296092122994,0.8138003687121411,0.8259969325153375,0.8271061230288393,0.9071522137804559,0.5995423340961098,0.5882905868134819,0.708904109589041,0.8194800652832828,0.6029276453366792,0.6581751581751581,0.7769489200974348,0.9654358853367937,0.8605952683795471,0.8326629768411885,0.8774147388504651,0.8487936093902837,0.8286543316878321,0.8703427719821163,0.6008694302126999,0.8741167143497294,0.8889554025740796,0.7943301326017376,0.7197183675140202,0.8649434367692599,0.8595843853175373,0.6294902271526677,0.7095117132373695,0.8093597473442434,0.8494710417787341,0.4957422324510932,0.625845679540978,0.824391592920354,0.9105319361943536,0.8210352260312398,0.834397173648428,0.8341296092122994,0.8138003687121411,0.8259969325153375,0.8271061230288393,0.9071522137804559,0.5995423340961098,0.5882905868134819,0.708904109589041,0.8194800652832828,0.6029276453366792,0.6581751581751581,0.7769489200974348,0.9654358853367937
66,bert-base-multilingual-cased,udpos,during_fastalign,1965,1965,31440,31440,0.2429819405078888,0.18907734751701355,0.05390460044145584,0.8684177054184686,0.8423057971512714,0.8868352015263534,0.8555591783501794,0.821494517089347,0.8781917536015896,0.624499301350722,0.8788562958877667,0.8906515015464432,0.7949702789208962,0.7222972696385443,0.8601403020918915,0.8692950087395611,0.6471870047543582,0.7395427603725656,0.824002296870514,0.8588847050385512,0.5293440736478712,0.6457994347863321,0.8172013274336283,0.910231595808583,0.8266749343018277,0.8383754416174332,0.8353546490260934,0.8217013431656571,0.8355828220858895,0.8337121750248615,0.9069426250982447,0.5995423340961098,0.5883801083210242,0.7087880195031344,0.8283982280251807,0.6076955248849853,0.6593406593406593,0.7840057698387218,0.9645707994180331,0.8684177054184686,0.8423057971512714,0.8868352015263534,0.8555591783501794,0.821494517089347,0.8781917536015896,0.624499301350722,0.8788562958877667,0.8906515015464432,0.7949702789208962,0.7222972696385443,0.8601403020918915,0.8692950087395611,0.6471870047543582,0.7395427603725656,0.824002296870514,0.8588847050385512,0.5293440736478712,0.6457994347863321,0.8172013274336283,0.910231595808583,0.8266749343018277,0.8383754416174332,0.8353546490260934,0.8217013431656571,0.8355828220858895,0.8337121750248615,0.9069426250982447,0.5995423340961098,0.5883801083210242,0.7087880195031344,0.8283982280251807,0.6076955248849853,0.6593406593406593,0.7840057698387218,0.9645707994180331
23,bert-base-multilingual-cased,udpos,during_fastalign,1965,1965,31440,31440,0.2826138138771057,0.24259088933467865,0.04002293199300766,0.8677817349274993,0.8401400300228036,0.8832578106367756,0.8495272253015976,0.8276368843501526,0.8773969200198708,0.623567768979972,0.8747199338182069,0.8878579267684326,0.7926840420667581,0.7289287322444635,0.8614042849017254,0.8640512720916683,0.6397253037506603,0.7475867908552074,0.8186429323380228,0.8561950869643178,0.5384733410049866,0.640832405583626,0.8232853982300885,0.9158379496762998,0.8298343520240943,0.8324971053647241,0.8452774715178243,0.8197699938547977,0.8332055214723927,0.8295922716294928,0.9064710505632696,0.6022883295194508,0.5909314712859765,0.7154051543998142,0.8298554441594778,0.6148891677122543,0.6755744255744256,0.7848566333415038,0.9668514804765836,0.8677817349274993,0.8401400300228036,0.8832578106367756,0.8495272253015976,0.8276368843501526,0.8773969200198708,0.623567768979972,0.8747199338182069,0.8878579267684326,0.7926840420667581,0.7289287322444635,0.8614042849017254,0.8640512720916683,0.6397253037506603,0.7475867908552074,0.8186429323380228,0.8561950869643178,0.5384733410049866,0.640832405583626,0.8232853982300885,0.9158379496762998,0.8298343520240943,0.8324971053647241,0.8452774715178243,0.8197699938547977,0.8332055214723927,0.8295922716294928,0.9064710505632696,0.6022883295194508,0.5909314712859765,0.7154051543998142,0.8298554441594778,0.6148891677122543,0.6755744255744256,0.7848566333415038,0.9668514804765836
17,bert-base-multilingual-cased,udpos,during_fastalign,1965,1965,31440,31440,0.33340248465538025,0.2730909585952759,0.06031152978539467,0.8712795726278301,0.8474222787537099,0.8816479847364656,0.8547440495598304,0.826091871726269,0.8776949826130154,0.6199347927340475,0.882148150701458,0.8902524194352988,0.784453589391861,0.7252036513979286,0.8629842634140176,0.8657991843076326,0.6483095615425251,0.7676263053909117,0.8262034644463585,0.8584364353595123,0.5277330264672037,0.6261882332790957,0.8224557522123894,0.9131682573583394,0.832639442525172,0.8381973102158359,0.8411735881416146,0.818979896409446,0.8378834355828221,0.8374769143344225,0.9076761854859837,0.6022883295194508,0.5976903451054115,0.710297190619921,0.8310212170669153,0.6070263488080301,0.653096903096903,0.7851536745402243,0.9647280877668987,0.8712795726278301,0.8474222787537099,0.8816479847364656,0.8547440495598304,0.826091871726269,0.8776949826130154,0.6199347927340475,0.882148150701458,0.8902524194352988,0.784453589391861,0.7252036513979286,0.8629842634140176,0.8657991843076326,0.6483095615425251,0.7676263053909117,0.8262034644463585,0.8584364353595123,0.5277330264672037,0.6261882332790957,0.8224557522123894,0.9131682573583394,0.832639442525172,0.8381973102158359,0.8411735881416146,0.818979896409446,0.8378834355828221,0.8374769143344225,0.9076761854859837,0.6022883295194508,0.5976903451054115,0.710297190619921,0.8310212170669153,0.6070263488080301,0.653096903096903,0.7851536745402243,0.9647280877668987
31,bert-base-multilingual-cased,udpos,during_awesome,1965,1965,31440,31440,0.20993445813655853,0.1460466980934143,0.06388776004314423,0.8640931060798779,0.8414979316350969,0.8805151442880992,0.8486305836322139,0.8241700267550967,0.8773969200198708,0.6203695078403975,0.8731170935162524,0.8882570088795769,0.7812528577960677,0.7341684064022269,0.8601403020918915,0.8611380850650612,0.6355652403592181,0.7362686988427886,0.8197913675949852,0.850726196880043,0.542385884158036,0.6372355913333905,0.8251290560471977,0.9149035573650137,0.8324032243777129,0.8313392512543419,0.8443586916574789,0.8167851812834694,0.833819018404908,0.8330018468532462,0.9084097458737228,0.6096109839816933,0.5961684794771944,0.7179591362897608,0.8264747027279086,0.6128816394813885,0.6639194139194139,0.7836436435930779,0.9642955448075183,0.8640931060798779,0.8414979316350969,0.8805151442880992,0.8486305836322139,0.8241700267550967,0.8773969200198708,0.6203695078403975,0.8731170935162524,0.8882570088795769,0.7812528577960677,0.7341684064022269,0.8601403020918915,0.8611380850650612,0.6355652403592181,0.7362686988427886,0.8197913675949852,0.850726196880043,0.542385884158036,0.6372355913333905,0.8251290560471977,0.9149035573650137,0.8324032243777129,0.8313392512543419,0.8443586916574789,0.8167851812834694,0.833819018404908,0.8330018468532462,0.9084097458737228,0.6096109839816933,0.5961684794771944,0.7179591362897608,0.8264747027279086,0.6128816394813885,0.6639194139194139,0.7836436435930779,0.9642955448075183
42,bert-base-multilingual-cased,udpos,during_awesome,1965,1965,31440,31440,0.231072336435318,0.1584462970495224,0.07262604683637619,0.8630119562452302,0.8352985664684245,0.8790841879322681,0.8502608412129117,0.8275992011154237,0.8749130650769995,0.5949076230399006,0.8698252387025611,0.8881572383517908,0.7839048925468679,0.7246305620369233,0.8583075270176326,0.854923286074966,0.6285657686212361,0.7054473609935084,0.8141448942482534,0.8461538461538461,0.5138473341004987,0.627901001969684,0.8259587020648967,0.9113662150437162,0.8245489709746952,0.8295876258053024,0.8376209726816122,0.8083574751997191,0.8302914110429448,0.8317942889615002,0.9047419439350275,0.6,0.6045387404323889,0.712038541908521,0.8195383539286547,0.6126306984525304,0.659007659007659,0.7780266468043558,0.965160630726279,0.8630119562452302,0.8352985664684245,0.8790841879322681,0.8502608412129117,0.8275992011154237,0.8749130650769995,0.5949076230399006,0.8698252387025611,0.8881572383517908,0.7839048925468679,0.7246305620369233,0.8583075270176326,0.854923286074966,0.6285657686212361,0.7054473609935084,0.8141448942482534,0.8461538461538461,0.5138473341004987,0.627901001969684,0.8259587020648967,0.9113662150437162,0.8245489709746952,0.8295876258053024,0.8376209726816122,0.8083574751997191,0.8302914110429448,0.8317942889615002,0.9047419439350275,0.6,0.6045387404323889,0.712038541908521,0.8195383539286547,0.6126306984525304,0.659007659007659,0.7780266468043558,0.965160630726279
66,bert-base-multilingual-cased,udpos,during_awesome,1965,1965,31440,31440,0.19141194224357605,0.14967012405395508,0.041741810739040375,0.860722462477741,0.8339406648561312,0.8761030288576198,0.8531953048581676,0.8243207596940121,0.8750124192747144,0.607359105728924,0.8755816759160319,0.8902524194352988,0.7812528577960677,0.7293380817880388,0.8629210642735259,0.864342590794329,0.6335182250396196,0.7543889359300028,0.8265862761986793,0.8551192397346243,0.5525891829689298,0.6541920013702149,0.8250368731563422,0.9088967496496029,0.815543154102814,0.8354659620580115,0.8306382457429866,0.8133614256869458,0.8273006134969325,0.8249041056968319,0.9047943411055803,0.602745995423341,0.6126851976187279,0.709252379846761,0.8189554674749359,0.6096194061062317,0.6534299034299035,0.7824519446349595,0.9644921552436003,0.860722462477741,0.8339406648561312,0.8761030288576198,0.8531953048581676,0.8243207596940121,0.8750124192747144,0.607359105728924,0.8755816759160319,0.8902524194352988,0.7812528577960677,0.7293380817880388,0.8629210642735259,0.864342590794329,0.6335182250396196,0.7543889359300028,0.8265862761986793,0.8551192397346243,0.5525891829689298,0.6541920013702149,0.8250368731563422,0.9088967496496029,0.815543154102814,0.8354659620580115,0.8306382457429866,0.8133614256869458,0.8273006134969325,0.8249041056968319,0.9047943411055803,0.602745995423341,0.6126851976187279,0.709252379846761,0.8189554674749359,0.6096194061062317,0.6534299034299035,0.7824519446349595,0.9644921552436003
23,bert-base-multilingual-cased,udpos,during_awesome,1965,1965,31440,31440,0.14271540939807892,0.10209740698337555,0.04061799868941307,0.8744594250826762,0.8526189739534991,0.8799785356546626,0.8527062275839583,0.8208162188642273,0.8751117734724292,0.6333178077938209,0.8793388714625487,0.8876583857128604,0.7964334705075445,0.7434197060870277,0.858623522720091,0.8652165469023111,0.6413100898045431,0.7427321478972622,0.8296487702172457,0.8573605881298189,0.5380897583429229,0.6286717478804488,0.8250368731563422,0.9166054862177134,0.8385153689432191,0.8339518451444349,0.849197598921965,0.8232815380563603,0.84670245398773,0.8424492115357295,0.9069950222687975,0.6082379862700229,0.5888724766125062,0.7188878569770142,0.8401725343903008,0.6098703471350899,0.6588411588411588,0.787209715486126,0.9659077503833904,0.8744594250826762,0.8526189739534991,0.8799785356546626,0.8527062275839583,0.8208162188642273,0.8751117734724292,0.6333178077938209,0.8793388714625487,0.8876583857128604,0.7964334705075445,0.7434197060870277,0.858623522720091,0.8652165469023111,0.6413100898045431,0.7427321478972622,0.8296487702172457,0.8573605881298189,0.5380897583429229,0.6286717478804488,0.8250368731563422,0.9166054862177134,0.8385153689432191,0.8339518451444349,0.849197598921965,0.8232815380563603,0.84670245398773,0.8424492115357295,0.9069950222687975,0.6082379862700229,0.5888724766125062,0.7188878569770142,0.8401725343903008,0.6098703471350899,0.6588411588411588,0.787209715486126,0.9659077503833904
17,bert-base-multilingual-cased,udpos,during_awesome,1965,1965,31440,31440,0.1839219331741333,0.12846966087818146,0.05545227229595184,0.8764945306537777,0.8531976577629573,0.8854042451705223,0.8538474078904467,0.8325733880996344,0.8773969200198708,0.6439062257413445,0.8799420909310262,0.8931457647410955,0.7917695473251029,0.7482909656555733,0.8704417619920369,0.868032627694698,0.6491679873217115,0.7649449618966977,0.8302229878457269,0.8587053971669356,0.5602608362102033,0.6429733664468613,0.8285398230088495,0.9179403323766936,0.838220096258895,0.8352878306564142,0.8470537792478255,0.8330260732156965,0.8466257668711656,0.8376189799687456,0.9139638459523186,0.6032036613272311,0.6046730226937022,0.7292198746227072,0.8408719981347633,0.6170639899623589,0.671994671994672,0.7925300710840665,0.9653572411623609,0.8764945306537777,0.8531976577629573,0.8854042451705223,0.8538474078904467,0.8325733880996344,0.8773969200198708,0.6439062257413445,0.8799420909310262,0.8931457647410955,0.7917695473251029,0.7482909656555733,0.8704417619920369,0.868032627694698,0.6491679873217115,0.7649449618966977,0.8302229878457269,0.8587053971669356,0.5602608362102033,0.6429733664468613,0.8285398230088495,0.9179403323766936,0.838220096258895,0.8352878306564142,0.8470537792478255,0.8330260732156965,0.8466257668711656,0.8376189799687456,0.9139638459523186,0.6032036613272311,0.6046730226937022,0.7292198746227072,0.8408719981347633,0.6170639899623589,0.671994671994672,0.7925300710840665,0.9653572411623609
31,bert-base-multilingual-cased,udpos,during_dico,1965,1965,31440,31440,0.17246490716934204,0.09213530272245407,0.08032959699630737,0.875349783770033,0.8582797621093884,0.895957548294777,0.8520541245516792,0.8358895127557749,0.8771982116244411,0.6505822077317187,0.8768742890627693,0.8933453057966677,0.8088705989940558,0.7328584878627861,0.8706945585540037,0.8672557778209361,0.6358293713681986,0.7328252893028507,0.8291702555268446,0.8575398960014344,0.5383199079401612,0.6752590562644515,0.8342551622418879,0.9185410131482347,0.8405232231966221,0.8331502538372473,0.8501163787823104,0.8402247388289,0.8478527607361963,0.8478477056400057,0.9119203563007597,0.6109839816933639,0.6264715097802247,0.7171465056884142,0.8421543483329448,0.6330405687996654,0.6933066933066933,0.7944614454601893,0.9651999528134954,0.875349783770033,0.8582797621093884,0.895957548294777,0.8520541245516792,0.8358895127557749,0.8771982116244411,0.6505822077317187,0.8768742890627693,0.8933453057966677,0.8088705989940558,0.7328584878627861,0.8706945585540037,0.8672557778209361,0.6358293713681986,0.7328252893028507,0.8291702555268446,0.8575398960014344,0.5383199079401612,0.6752590562644515,0.8342551622418879,0.9185410131482347,0.8405232231966221,0.8331502538372473,0.8501163787823104,0.8402247388289,0.8478527607361963,0.8478477056400057,0.9119203563007597,0.6109839816933639,0.6264715097802247,0.7171465056884142,0.8421543483329448,0.6330405687996654,0.6933066933066933,0.7944614454601893,0.9651999528134954
42,bert-base-multilingual-cased,udpos,during_dico,1965,1965,31440,31440,0.17190062999725342,0.10237691551446915,0.06952371448278427,0.8774484863902315,0.8602564543298153,0.8935129978535654,0.8584936419954353,0.8287673813920187,0.877297565822156,0.6417637012886198,0.8810451208162421,0.8910505836575876,0.8121627800640147,0.7421916574563019,0.8675978006699109,0.8611380850650612,0.6347728473322768,0.689415749364945,0.827447602641401,0.8564640487717411,0.49873417721518987,0.655219662584568,0.8341629793510325,0.9148701862110392,0.8466353677621283,0.836772259003058,0.8503001347543795,0.8368009832323764,0.8549079754601226,0.8555192498934507,0.9117631647891014,0.6091533180778032,0.6269638780717067,0.7184815416763408,0.8428538120774073,0.6159765788373066,0.689060939060939,0.7911471386167434,0.9658291062089576,0.8774484863902315,0.8602564543298153,0.8935129978535654,0.8584936419954353,0.8287673813920187,0.877297565822156,0.6417637012886198,0.8810451208162421,0.8910505836575876,0.8121627800640147,0.7421916574563019,0.8675978006699109,0.8611380850650612,0.6347728473322768,0.689415749364945,0.827447602641401,0.8564640487717411,0.49873417721518987,0.655219662584568,0.8341629793510325,0.9148701862110392,0.8466353677621283,0.836772259003058,0.8503001347543795,0.8368009832323764,0.8549079754601226,0.8555192498934507,0.9117631647891014,0.6091533180778032,0.6269638780717067,0.7184815416763408,0.8428538120774073,0.6159765788373066,0.689060939060939,0.7911471386167434,0.9658291062089576
66,bert-base-multilingual-cased,udpos,during_dico,1965,1965,31440,31440,0.11638189852237701,0.071031853556633,0.04535004124045372,0.8784660391757823,0.8621242852395522,0.8929763892201288,0.8600423866970981,0.8290311640351208,0.8743169398907104,0.6569787300108679,0.8852331874116715,0.8966377332136087,0.7958847736625514,0.7385484465184822,0.8684825886367945,0.8719168770635075,0.6328578975171685,0.7512277730736664,0.8363479758828596,0.863905325443787,0.5377828922132719,0.6717478804487454,0.8299225663716814,0.9163385169859174,0.8406708595387841,0.8411067897752575,0.8475437951733431,0.8425072425599157,0.8540644171779141,0.8555192498934507,0.9097196751375426,0.6151029748283753,0.6371693299315161,0.709774785233341,0.8454185124737701,0.6231702216645755,0.6766566766566766,0.7955645558458068,0.9657111399473084,0.8784660391757823,0.8621242852395522,0.8929763892201288,0.8600423866970981,0.8290311640351208,0.8743169398907104,0.6569787300108679,0.8852331874116715,0.8966377332136087,0.7958847736625514,0.7385484465184822,0.8684825886367945,0.8719168770635075,0.6328578975171685,0.7512277730736664,0.8363479758828596,0.863905325443787,0.5377828922132719,0.6717478804487454,0.8299225663716814,0.9163385169859174,0.8406708595387841,0.8411067897752575,0.8475437951733431,0.8425072425599157,0.8540644171779141,0.8555192498934507,0.9097196751375426,0.6151029748283753,0.6371693299315161,0.709774785233341,0.8454185124737701,0.6231702216645755,0.6766566766566766,0.7955645558458068,0.9657111399473084
